originalTitle,rating,startYear,runtimeMinutes,numVotes,totalImages,totalVideos,totalCredits,titleType,canHaveEpisodes,isRatable,isAdult,numRegions,ratingCount,countryOfOrigin,genres,ratingMean,ReviewsTotal,nominations
Monster in the Closet,"(7, 8]",2016,21,2932,16,3,152,tvEpisode,False,True,False,1,2934,['US'],"Comedy,Crime",7.5,2,0
Tough Love,"(7, 8]",1994,47,104,3,0,64,tvEpisode,False,True,False,1,104,['US'],"Drama,Family,Fantasy",7.5,0,0
Hollywood Story,"(6, 7]",1951,77,973,60,0,106,movie,False,True,False,17,973,['US'],"Crime,Drama,Film-Noir",6.5,39,0
Deep Inside Briana Banks,"(6, 7]",2002,240,16,0,0,12,video,False,True,True,1,16,['US'],Adult,6.5,2,0
"On Location, TV Drama Murder Case","(7, 8]",1996,25,211,3,0,33,tvEpisode,False,True,False,1,212,['JP'],"Action,Animation,Comedy",7.5,3,0
Further Abroad,"(8, 9]",1994,29,16,0,0,51,tvSeries,True,True,False,1,16,['GB'],Documentary,8.5,0,0
Pula,"(4, 5]",2024,114,58,1,0,223,movie,False,True,False,12,58,['PH'],"Crime,Drama,Thriller",4.5,10,0
Die Unbeugsamen: Gefährdete Pressefreiheit auf den Philippinen,"(7, 8]",2020,86,114,1,0,43,movie,False,True,False,10,114,['DE'],"Crime,Documentary",7.5,3,4
Dirty Dancing 3: Capoeira Nights,"(4, 5]",2010,2,196,1,0,44,video,False,True,False,1,196,['US'],"Comedy,Short",4.5,2,0
Sahara - Das versunkene Paradies,"(6, 7]",2002,81,9,0,0,8,tvMovie,False,True,False,1,9,"['AT', 'DE']",Documentary,6.5,0,0
Blind Tiger,"(7, 8]",1969,51,184,1,0,42,tvEpisode,False,True,False,1,184,['US'],"Crime,Drama,Mystery",7.5,1,0
Rarandoi Veduka Chudham,"(5, 6]",2017,145,950,28,1,69,movie,False,True,False,4,951,['IN'],"Action,Romance",5.5,7,2
Friends and Relations,"(7, 8]",1992,60,47,2,0,140,tvEpisode,False,True,False,1,47,"['US', 'CA']","Adventure,Drama,Family",7.5,0,0
Mulholland Falls,"(6, 7]",1996,107,19422,132,1,409,movie,False,True,False,33,19429,['US'],"Crime,Drama,Mystery",6.5,183,2
Chillogy: Part 1: Squeal of Fortune,"(7, 8]",1998,22,655,6,0,61,tvEpisode,False,True,False,1,655,['CA'],"Adventure,Comedy,Drama",7.5,1,0
Preacher Player,"(3, 4]",1998,77,35,3,1,39,movie,False,True,False,1,35,['US'],"Comedy,Drama",3.5,2,0
Episode #13.5,"(7, 8]",1990,40,13,11,0,34,tvEpisode,False,True,False,7,13,['GB'],"Comedy,Drama,Family",7.5,0,0
Suspended,"(8, 9]",1973,25,106,3,0,31,tvEpisode,False,True,False,1,106,['US'],"Crime,Drama",8.5,4,0
Haus der Schönheit,"(9, 10]",1963,90,15,0,0,19,tvMovie,False,True,False,1,15,['XWG'],"Comedy,Music",9.5,0,0
Lost on Paradise Island,"(5, 6]",1975,92,20,0,0,20,movie,False,True,False,1,20,['US'],"Action,Adventure,Comedy",5.5,2,0
Malanga,"(6, 7]",1967,13,8,1,0,3,short,False,True,False,1,8,['CA'],Short,6.5,0,0
Broken Gardenias,"(5, 6]",2014,88,44,3,0,38,movie,False,True,False,2,44,['US'],"Comedy,Drama,Romance",5.5,11,1
Last Time Out,"(4, 5]",1994,91,17,2,0,58,movie,False,True,False,2,17,['US'],"Drama,Sport",4.5,0,0
El libro gordo de Petete,"(6, 7]",1980,5,19,0,0,4,tvSeries,True,True,False,1,19,['AR'],"Animation,Family",6.5,0,0
Buyer Beware,"(6, 7]",1940,20,123,2,0,31,short,False,True,False,1,123,['US'],"Crime,Drama,Short",6.5,8,0
Madras to Pondicherry,"(6, 7]",1966,92,20,1,0,9,movie,False,True,False,1,20,['IN'],Comedy,6.5,0,0
Haajar Bachhar Dhorey,"(8, 9]",2005,137,1174,4,0,68,movie,False,True,False,2,1174,['BD'],"Drama,Family,Musical",8.5,8,6
The Watch,"(7, 8]",2007,40,141,1,0,170,tvEpisode,False,True,False,1,141,['US'],Drama,7.5,0,0
"Tall, Dark and Gruesome","(6, 7]",1948,16,24,14,0,16,short,False,True,False,1,24,['US'],"Comedy,Short",6.5,4,0
Valcík pro milión,"(4, 5]",1961,77,16,1,0,75,movie,False,True,False,5,17,['CSHH'],Romance,4.5,0,0
Man on a Tightrope,"(7, 8]",1953,105,1901,105,1,42,movie,False,True,False,27,1901,"['US', 'XWG']","Drama,Thriller",7.5,57,1
Nina,"(8, 9]",1977,50,17,26,0,58,tvSeries,True,True,False,1,17,['BR'],"Drama,Romance",8.5,0,4
Black Cat,"(8, 9]",2017,85,52,12,0,40,movie,False,True,False,2,52,['US'],"Comedy,Crime,Drama",8.5,2,28
Kaznit ne predstavlyaetsya vozmozhnym,"(5, 6]",1982,85,18,1,0,66,movie,False,True,False,3,18,['SUHH'],"Biography,Drama,History",5.5,0,0
Johnny Owes,"(8, 9]",2008,13,47,1,0,28,short,False,True,False,1,47,['US'],"Action,Short",8.5,0,3
Stark: Mirror Image,"(5, 6]",1986,120,94,2,0,71,tvMovie,False,True,False,7,94,['US'],"Crime,Drama",5.5,0,0
Doll House,"(6, 7]",1971,55,21,0,0,4,tvEpisode,False,True,False,1,21,['US'],"Adventure,Animation,Family",6.5,0,0
Trinta,"(6, 7]",2014,92,233,1,0,72,movie,False,True,False,3,233,['BR'],"Biography,Drama",6.5,3,10
Royce,"(4, 5]",1994,98,825,10,0,119,tvMovie,False,True,False,12,825,"['US', 'GB']","Action,Comedy,Thriller",4.5,9,0
Episode #6.1,"(7, 8]",2014,46,126,3,0,63,tvEpisode,False,True,False,7,126,['GB'],Comedy,7.5,1,0
Breaking the News,"(5, 6]",2001,120,50,0,0,43,tvMovie,False,True,False,1,50,['US'],Documentary,5.5,0,0
Driving Is the Only Way to Fly,"(8, 9]",1965,25,426,5,0,30,tvEpisode,False,True,False,1,426,['US'],"Comedy,Family,Fantasy",8.5,3,0
Kraft Salutes Walt Disney World's 10th Anniversary,"(5, 6]",1982,82,29,0,0,45,tvSpecial,False,True,False,1,29,['US'],Family,5.5,2,0
Frostbite,"(6, 7]",1983,28,22,1,0,1,videoGame,False,True,False,1,22,['US'],Family,6.5,0,0
88 Minutes,"(5, 6]",2007,108,78797,78,12,522,movie,False,True,False,40,78810,"['US', 'DE', 'CA']","Crime,Drama,Mystery",5.5,439,3
The Gospel Singer,"(6, 7]",1961,30,79,1,0,40,tvEpisode,False,True,False,1,79,['US'],Western,6.5,2,0
Bringing Down the House,"(5, 6]",2003,105,39670,117,4,332,movie,False,True,False,31,39675,['US'],Comedy,5.5,323,17
Parting Company,"(6, 7]",1984,30,95,0,0,52,tvEpisode,False,True,False,1,95,['US'],Comedy,6.5,0,0
Sie und die Drei,"(6, 7]",1935,92,12,2,0,29,movie,False,True,False,4,12,['DE'],"Comedy,Crime",6.5,0,0
Eco,"(6, 7]",2019,14,15,4,1,52,short,False,True,False,1,15,['ES'],"Drama,Short",6.5,1,3
Armored Trooper VOTOMS: Case;Irvine,"(6, 7]",2010,50,24,17,0,24,movie,False,True,False,1,24,['JP'],"Action,Animation,Sci-Fi",6.5,0,0
Sette contro tutti,"(6, 7]",1965,90,74,5,0,52,movie,False,True,False,12,74,['IT'],"Adventure,History",6.5,6,0
Colin Firth,"(7, 8]",2014,22,34,1,0,59,tvEpisode,False,True,False,1,35,['US'],"Comedy,News,Talk-Show",7.5,0,0
Clannad,"(7, 8]",2007,92,2207,45,0,245,movie,False,True,False,6,2208,['JP'],"Animation,Comedy,Drama",7.5,9,0
Cidade Baixa,"(6, 7]",2005,98,4493,27,1,96,movie,False,True,False,13,4494,"['BR', 'GB']",Drama,6.5,65,62
Gosainpur Sargaram,"(7, 8]",1996,81,204,1,0,82,tvMovie,False,True,False,1,204,['IN'],"Mystery,Thriller",7.5,0,0
Chicha,"(6, 7]",1991,92,28,1,0,17,movie,False,True,False,3,28,['SUHH'],Comedy,6.5,0,4
Jason Priestley/Teenage Fanclub,"(7, 8]",1992,90,88,2,0,62,tvEpisode,False,True,False,1,89,['US'],"Comedy,Music",7.5,3,0
Polis corruptos,"(7, 8]",2017,53,9,4,0,32,tvSeries,True,True,False,1,10,['ES'],Comedy,7.5,0,0
Antra thelo...,"(5, 6]",1987,100,10,97,0,22,video,False,True,False,2,10,['GR'],Comedy,5.5,0,0
Untucked: Mabu-heeey!,"(8, 9]",2022,22,318,1,0,23,tvEpisode,False,True,False,1,320,['PH'],Reality-TV,8.5,0,0
The Steamie,"(8, 9]",1988,79,112,2,0,47,tvMovie,False,True,False,2,112,['GB'],Comedy,8.5,1,0
Business,"(7, 8]",1991,40,26,2,0,41,tvEpisode,False,True,False,1,26,['GB'],Comedy,7.5,0,0
Rupert,"(9, 10]",2020,13,14,5,0,24,short,False,True,False,1,14,['US'],"Drama,Short",9.5,0,2
Audrey the Trainwreck,"(7, 8]",2010,85,94,8,1,74,movie,False,True,False,2,94,['US'],"Comedy,Drama,Romance",7.5,5,2
Taloa,"(6, 7]",2024,39,3267,5,0,534,tvEpisode,False,True,False,1,3273,['US'],"Action,Adventure,Crime",6.5,14,0
Byc kwiatem,"(8, 9]",2006,50,6,0,0,9,movie,False,True,False,1,6,['PL'],Documentary,8.5,0,0
Episode #1.8,"(6, 7]",2018,46,8,0,0,71,tvEpisode,False,True,False,7,8,['GB'],Sport,6.5,2,0
La fureur de vaincre,"(6, 7]",1996,2,7,1,0,5,short,False,True,False,1,7,['BE'],"Animation,Short",6.5,0,0
Baise-moi partout,"(4, 5]",1978,73,35,0,0,8,movie,False,True,True,3,35,['FR'],Adult,4.5,1,0
Pip the Piper,"(8, 9]",1961,30,10,1,0,8,tvSeries,True,True,False,1,10,['US'],Family,8.5,4,0
Mr. and Mrs. Kill,"(8, 9]",2012,20,7,1,0,32,short,False,True,False,1,7,['US'],"Action,Horror,Short",8.5,0,0
Three Acrobats,"(4, 5]",1899,13,109,1,0,2,short,False,True,False,3,109,['US'],Short,4.5,1,0
Sora ga konnani aoi wake ga nai,"(6, 7]",1993,94,9,1,0,17,movie,False,True,False,1,9,['JP'],"Comedy,Drama",6.5,0,0
Liu Xiaobo - L'homme qui a défié Pékin,"(7, 8]",2019,59,9,1,0,4,tvMovie,False,True,False,2,9,['FR'],"Biography,Documentary",7.5,0,0
STREAMS in the DESERT Discovering God's Call,"(4, 5]",2015,80,12,1,1,6,movie,False,True,False,1,12,['US'],Western,4.5,2,0
Love Comes to Mockingbird Heights,"(7, 8]",1965,40,215,6,0,40,tvEpisode,False,True,False,1,215,['US'],"Comedy,Family,Fantasy",7.5,4,0
The Perv Parlor,"(4, 5]",1995,90,12,6,0,10,movie,False,True,False,1,12,['GB'],Adventure,4.5,1,0
Soför Memet,"(5, 6]",1977,92,16,1,0,26,movie,False,True,False,1,16,['TR'],"Comedy,Drama",5.5,1,0
La Isla Bonita,"(6, 7]",2022,48,23,0,0,343,tvEpisode,False,True,False,1,24,['ES'],Thriller,6.5,1,0
Word of the Day/Jonathan Babysits,"(7, 8]",1997,24,300,3,0,167,tvEpisode,False,True,False,1,300,['US'],"Adventure,Animation,Comedy",7.5,0,0
The Guns of Cibola Blanca: Part 1,"(7, 8]",1974,60,152,0,0,50,tvEpisode,False,True,False,1,152,['US'],Western,7.5,2,0
Rabaka,"(6, 7]",1989,92,72,1,0,43,movie,False,True,False,2,72,['CSHH'],"Drama,Music",6.5,0,0
Kemasukan Setan,"(5, 6]",2013,92,9,1,0,8,movie,False,True,False,1,9,['ID'],Horror,5.5,1,0
Schlaflos,"(7, 8]",2007,45,9,0,0,52,tvEpisode,False,True,False,1,9,['DE'],Crime,7.5,0,0
Now or Never,"(7, 8]",2016,41,5,2,0,62,tvEpisode,False,True,False,1,5,['US'],Reality-TV,7.5,0,0
Rijeke - Zeleni krvotok Hrvatske,"(8, 9]",2019,92,30,2,0,11,movie,False,True,False,1,30,['HR'],"Adventure,Documentary",8.5,0,0
As If,"(8, 9]",2001,25,938,2,0,192,tvSeries,True,True,False,13,938,['GB'],"Comedy,Drama,Romance",8.5,8,1
Motel for Lovers,"(3, 4]",1970,40,7,0,0,5,short,False,True,True,1,7,['US'],"Romance,Short",3.5,1,0
Here She Is,"(6, 7]",2014,58,141,6,0,60,movie,False,True,False,1,141,['US'],Fantasy,6.5,1,0
Chicago Suite,"(7, 8]",1992,23,58,0,0,57,tvEpisode,False,True,False,1,58,['US'],"Comedy,Family",7.5,0,0
Patouillard a une femme jalouse,"(5, 6]",1912,6,24,0,0,2,short,False,True,False,2,24,['FR'],"Comedy,Short",5.5,1,0
May in Busan 1,"(8, 9]",2021,56,9,0,0,1,tvEpisode,False,True,False,1,9,['KR'],Reality-TV,8.5,0,0
Fiskerlivets farer,"(4, 5]",1954,5,6,0,0,3,short,False,True,False,1,6,['NO'],"Drama,Short",4.5,0,0
Episode #1.896,"(8, 9]",1993,28,15,1,0,33,tvEpisode,False,True,False,7,15,['GB'],"Crime,Drama,Romance",8.5,0,0
Ren yue li hun hou,"(5, 6]",2011,94,139,4,0,40,movie,False,True,False,6,139,['HK'],"Comedy,Romance",5.5,5,0
Nancy Drew: Trail of the Twister,"(7, 8]",2010,28,50,1,0,142,videoGame,False,True,False,1,50,['US'],"Adventure,Mystery",7.5,13,0
The Picnic,"(8, 9]",2010,13,5,2,0,27,short,False,True,False,1,5,['US'],"Drama,Romance,Short",8.5,0,0
The Fall Before Paradise,"(6, 7]",2004,100,92,2,1,26,movie,False,True,False,2,92,['US'],Thriller,6.5,9,1
"Roll of Thunder, Hear My Cry","(5, 6]",1978,110,343,2,0,67,tvMovie,False,True,False,2,343,['US'],Drama,5.5,9,2
Too Young to Love,"(5, 6]",1960,92,137,16,0,49,movie,False,True,False,5,137,['GB'],Drama,5.5,8,0
Alice in Disco Land,"(6, 7]",1978,49,233,32,0,53,tvEpisode,False,True,False,1,233,['US'],"Action,Adventure,Drama",6.5,5,0
Umchi keulreonik,"(5, 6]",2012,124,104,2,0,20,movie,False,True,False,6,104,['KR'],"Comedy,Romance",5.5,0,0
Howard's Girl,"(6, 7]",1971,30,236,3,0,34,tvEpisode,False,True,False,1,236,['US'],Comedy,6.5,3,0
The Legend of Spyro: Dawn of the Dragon,"(7, 8]",2008,28,471,10,1,53,videoGame,False,True,False,2,472,['US'],"Action,Adventure,Family",7.5,6,0
Ebichuman 3,"(7, 8]",1999,40,7,10,0,6,tvEpisode,False,True,False,1,7,['JP'],"Animation,Comedy,Short",7.5,0,0
Blue's Sad Day,"(6, 7]",1998,25,22,1,0,182,tvEpisode,False,True,False,1,22,['US'],"Adventure,Animation,Comedy",6.5,0,0
Splatman,"(6, 7]",1992,73,24,0,0,14,video,False,True,True,1,24,['US'],"Action,Adult,Comedy",6.5,2,0
Qurbani,"(8, 9]",2020,40,367,1,0,138,tvEpisode,False,True,False,1,367,['IN'],"Action,Crime,Thriller",8.5,4,0
The No-Faced Zombie Chase,"(7, 8]",1976,25,181,3,0,142,tvEpisode,False,True,False,1,181,['US'],"Adventure,Animation,Comedy",7.5,3,0
Best of Friends,"(7, 8]",1985,24,212,1,0,53,tvEpisode,False,True,False,1,212,['US'],Comedy,7.5,1,0
The Red Beast,"(7, 8]",2011,13,9,0,1,33,short,False,True,False,1,9,['US'],"Short,Thriller",7.5,0,0
Episode #3.21,"(8, 9]",1998,40,31,14,0,58,tvEpisode,False,True,False,7,31,['US'],Comedy,8.5,0,0
A Thin Place,"(3, 4]",2017,127,26,13,0,14,movie,False,True,False,2,26,['GB'],Drama,3.5,1,0
Priklyucheniya malysha Gippopo,"(6, 7]",1974,9,26,2,0,21,short,False,True,False,6,26,['SUHH'],"Animation,Short",6.5,0,0
Out of Control,"(7, 8]",1994,30,50,0,0,43,tvEpisode,False,True,False,1,50,['US'],"Comedy,Sport",7.5,0,0
Four Marks,"(7, 8]",2019,61,22390,48,0,916,tvEpisode,False,True,False,1,22398,"['US', 'PL', 'HU']","Action,Adventure,Drama",7.5,64,0
Triaphilia,"(5, 6]",2021,92,14,6,0,22,movie,False,True,False,1,14,['US'],Horror,5.5,8,0
The Thinking Machine,"(7, 8]",1968,13,7,0,0,8,short,False,True,False,1,7,['US'],"Documentary,Short",7.5,1,0
What Ever Happened to Baby Jane?,"(7, 8]",1962,134,63221,71,3,115,movie,False,True,False,43,63246,['US'],"Drama,Horror,Thriller",7.5,421,16
Pühapäev,"(7, 8]",1977,9,17,4,0,3,short,False,True,False,2,17,['SUHH'],"Animation,Short",7.5,0,0
The Mystery Mountain Project,"(5, 6]",2021,76,47,12,0,12,movie,False,True,False,3,47,['CA'],Documentary,5.5,9,0
Awakening,"(8, 9]",1985,24,56,0,0,83,tvEpisode,False,True,False,1,56,['JP'],"Action,Animation,Drama",8.5,0,0
The Cupids Series: Kamathep Prab Marn,"(5, 6]",2017,120,5,4,0,9,tvSeries,True,True,False,1,5,['TH'],Romance,5.5,0,0
Amari Gann Jhia,"(6, 7]",1953,130,8,0,0,6,movie,False,True,False,1,8,['IN'],Drama,6.5,0,0
For Better or Worse,"(7, 8]",1986,50,69,3,0,25,tvEpisode,False,True,False,1,69,['GB'],"Comedy,Drama",7.5,0,0
Money Squawks,"(6, 7]",1940,18,60,1,0,15,short,False,True,False,1,60,['US'],"Comedy,Short",6.5,6,0
Ghosted,"(7, 8]",2020,28,9,5,0,59,videoGame,False,True,False,1,9,['CA'],Romance,7.5,0,0
Salud,"(9, 10]",2011,40,36903,34,1,204,tvEpisode,False,True,False,1,36952,['US'],"Crime,Drama,Thriller",9.5,47,0
Beben,"(6, 7]",2022,16,21,1,0,15,short,False,True,False,2,21,['DE'],"Drama,Short",6.5,0,2
How Quiet Helps at School,"(3, 4]",1953,10,16,5,0,1,short,False,True,False,1,16,['US'],Short,3.5,3,0
Rhonda Fleming: A Cinderella Story,"(6, 7]",2008,71,16,1,0,11,video,False,True,False,1,16,['US'],"Documentary,Short",6.5,0,0
Kryten,"(7, 8]",1988,40,1066,8,0,39,tvEpisode,False,True,False,1,1067,['GB'],"Comedy,Sci-Fi",7.5,6,0
Kidnapped,"(7, 8]",1978,390,243,21,0,106,tvMiniSeries,True,True,False,8,243,"['FR', 'XWG', 'GB']","Adventure,Drama,History",7.5,11,0
Sasquatch Speaks,"(5, 6]",2019,110,8,1,0,7,movie,False,True,False,1,8,['US'],Documentary,5.5,1,0
Geobreeders: File-X Chibi Neko Dakkan,"(6, 7]",1998,129,116,18,2,88,tvMiniSeries,True,True,False,7,116,['JP'],"Action,Animation,Comedy",6.5,8,0
Shohoku vs Ryonan. Burning Captain!,"(7, 8]",1994,22,131,1,0,33,tvEpisode,False,True,False,1,131,['JP'],"Animation,Comedy,Drama",7.5,0,0
That's Show Biz,"(6, 7]",1960,26,33,2,0,29,tvEpisode,False,True,False,1,33,['US'],"Comedy,Family",6.5,0,0
Dance of the Vampires,"(6, 7]",1967,91,34274,140,1,58,movie,False,True,False,45,34287,"['GB', 'US']","Comedy,Horror",6.5,287,1
Super Street Fighter IV,"(6, 7]",2010,35,93,6,0,30,video,False,True,False,2,93,['JP'],"Action,Animation,Fantasy",6.5,0,0
Épisode 1,"(6, 7]",2017,47,15,0,0,61,tvEpisode,False,True,False,1,15,['FR'],"Crime,Drama,Thriller",6.5,0,0
There Is No Friend's House,"(6, 7]",2023,13,10,5,0,26,short,False,True,False,1,10,"['IR', 'FR']","Drama,Short",6.5,1,10
Volume 9: The Empress,"(7, 8]",2019,69,669,2,0,303,tvEpisode,False,True,False,1,669,['US'],"Crime,Drama,Thriller",7.5,7,0
Anonimatografo,"(6, 7]",1972,26,9,0,0,1,short,False,True,False,1,9,['IT'],Short,6.5,1,0
'Aho'eitu,"(6, 7]",2015,27,5,9,0,17,short,False,True,False,1,5,"['NZ', 'TO']","Drama,History,Short",6.5,0,0
PsyBorgs,"(7, 8]",2016,10,8,1,0,40,short,False,True,False,1,8,['CA'],"Action,Comedy,Sci-Fi",7.5,0,0
Camping Trip,"(7, 8]",1991,46,265,1,0,74,tvEpisode,False,True,False,1,265,['US'],"Drama,Romance",7.5,2,0
Adam Ruins Little Bugs,"(6, 7]",2019,24,51,1,0,78,tvEpisode,False,True,False,1,51,['US'],"Animation,Comedy,Documentary",6.5,0,0
La hora cero,"(6, 7]",2008,9,47,1,0,33,short,False,True,False,2,47,"['MX', 'US']","Drama,Short",6.5,0,1
Saturday Night Live: 40th Anniversary Special,"(8, 9]",2015,106,2170,256,0,377,tvSpecial,False,True,False,1,2170,['US'],Comedy,8.5,13,12
Poron guitar,"(5, 6]",1959,13,8,0,0,11,short,False,True,False,1,8,['JP'],"Animation,Short",5.5,0,0
Timeless Classics: Cat on a Hot Tin Roof Monologue,"(9, 10]",2024,13,9,6,1,15,short,False,True,False,1,9,['US'],"Drama,Short",9.5,0,38
La Confessione Della Macchina,"(7, 8]",2015,54,577,2,0,252,tvEpisode,False,True,False,1,577,['US'],"Adventure,Biography,Drama",7.5,1,0
Babochka,"(6, 7]",1972,13,272,4,0,19,short,False,True,False,9,272,['SUHH'],"Animation,Short",6.5,5,0
Welcome Vidyut Jamwal And Jubin Nautiyal,"(6, 7]",2019,77,21,12,0,59,tvEpisode,False,True,False,1,21,['IN'],"Comedy,Talk-Show",6.5,0,0
Blonde Ice,"(5, 6]",1990,75,17,0,0,9,movie,False,True,True,1,17,['US'],Adult,5.5,0,0
Kidô Senshi Gandamu Jî yon jû,"(6, 7]",2020,11,7,1,0,4,short,False,True,False,4,7,['JP'],"Action,Short",6.5,0,0
Cream Rinse,"(5, 6]",1976,58,27,0,0,11,movie,False,True,True,1,27,['US'],Adult,5.5,2,0
Norm and the Prototype,"(7, 8]",1999,40,124,1,0,32,tvEpisode,False,True,False,1,124,['US'],Comedy,7.5,0,0
Yo-yo,"(5, 6]",1991,91,236,1,0,64,tvEpisode,False,True,False,8,236,"['US', 'DE', 'IT']","Comedy,Crime",5.5,2,0
Simshar,"(6, 7]",2014,101,338,3,1,132,movie,False,True,False,2,338,"['MT', 'TN']",Drama,6.5,25,14
Warning Shot,"(4, 5]",2018,90,1414,43,4,242,movie,False,True,False,7,1414,['US'],Thriller,4.5,46,0
Sopernitsy,"(5, 6]",1985,87,162,1,0,47,movie,False,True,False,4,162,['SUHH'],"Drama,Sport",5.5,0,0
Proximity,"(4, 5]",2011,7,134,0,0,15,short,False,True,False,1,134,['GB'],"Drama,Sci-Fi,Short",4.5,0,0
Episode #1.3,"(7, 8]",2020,40,5,4,0,12,tvEpisode,False,True,False,7,5,['KR'],"Comedy,Drama,Romance",7.5,0,0
Dharmathin Thalaivan,"(6, 7]",1988,142,393,2,0,8,movie,False,True,False,1,394,['IN'],"Action,Drama",6.5,1,0
Rakuen,"(6, 7]",2017,129,28,2,0,19,tvMiniSeries,True,True,False,1,28,['JP'],Mystery,6.5,0,0
Death Run,"(4, 5]",1987,92,243,8,0,34,movie,False,True,False,5,244,['GB'],"Action,Horror,Sci-Fi",4.5,13,0
Cobra Mission 2,"(3, 4]",1988,93,56,6,0,34,movie,False,True,False,7,56,['IT'],"Action,Drama",3.5,6,0
Strip Show,"(6, 7]",1999,49,10,1,0,107,tvEpisode,False,True,False,1,10,['US'],"Action,Comedy,Crime",6.5,0,0
Vent d'est,"(6, 7]",1993,110,256,35,0,61,movie,False,True,False,9,256,"['FR', 'CH']",Drama,6.5,4,0
Blind Man's Buff,"(7, 8]",1972,60,127,0,0,39,tvEpisode,False,True,False,1,127,['US'],Western,7.5,3,0
Dead on Arrival,"(7, 8]",2014,60,35,6,0,117,tvSeries,True,True,False,2,35,['US'],Documentary,7.5,0,0
Bert Kreischer,"(6, 7]",2019,21,11,3,0,20,tvEpisode,False,True,False,1,11,['US'],"Comedy,Music,Talk-Show",6.5,0,0
Mulaney,"(4, 5]",2014,30,2624,30,3,256,tvSeries,True,True,False,7,2625,['US'],Comedy,4.5,33,1
"My Father, My Son","(6, 7]",1988,81,82,4,0,69,tvMovie,False,True,False,11,82,['US'],"Drama,War",6.5,5,2
Catalina y Sebastián,"(7, 8]",1999,45,79,2,0,43,tvSeries,True,True,False,4,79,['MX'],"Drama,Romance",7.5,0,0
Fallout,"(6, 7]",1982,48,71,2,0,50,tvEpisode,False,True,False,1,71,['US'],"Crime,Drama,Mystery",6.5,1,0
House of Frankenstein,"(6, 7]",1944,92,8001,69,1,59,movie,False,True,False,29,8007,['US'],"Fantasy,Horror,Sci-Fi",6.5,189,5
Dragon Child,"(6, 7]",2015,13,6,1,0,6,short,False,True,False,1,6,['US'],"Fantasy,Short",6.5,1,1
Episode 9,"(7, 8]",2023,40,8,0,0,16,tvEpisode,False,True,False,1,8,['GB'],"Documentary,Game-Show,Reality-TV",7.5,0,0
E Street,"(6, 7]",1989,50,170,22,0,620,tvSeries,True,True,False,2,170,['AU'],Drama,6.5,4,7
Earworm,"(7, 8]",2016,6,28,10,0,30,short,False,True,False,1,28,['US'],"Horror,Sci-Fi,Short",7.5,2,13
Duts,"(7, 8]",2010,53,255,2,0,75,tvSeries,True,True,False,2,255,['BE'],Comedy,7.5,1,0
A vendég,"(5, 6]",1971,106,9,1,0,21,tvMovie,False,True,False,1,9,['HU'],Drama,5.5,0,0
The Invisible Mom,"(8, 9]",2001,40,78,2,0,42,tvEpisode,False,True,False,1,78,['US'],Comedy,8.5,0,0
Betty White: Champion for Animals,"(4, 5]",2011,89,17,2,1,5,movie,False,True,False,1,17,['US'],"Biography,Documentary",4.5,2,0
The Further Adventures of Gallegher: A Case of Murder,"(7, 8]",1965,60,16,1,0,31,tvEpisode,False,True,False,1,16,['US'],"Adventure,Drama,Family",7.5,0,0
Below Deck Deceit,"(4, 5]",2023,92,44,1,0,52,movie,False,True,False,3,44,['US'],"Mystery,Thriller",4.5,2,0
"Mysterious New Soldier, Pluto Appears","(7, 8]",1993,24,84,12,0,48,tvEpisode,False,True,False,1,84,['JP'],"Action,Adventure,Animation",7.5,1,0
Starbangers 5,"(7, 8]",1993,77,105,0,0,15,video,False,True,True,2,105,['US'],Adult,7.5,4,0
Rännstensungar,"(6, 7]",1974,97,414,9,0,44,movie,False,True,False,3,414,['SE'],Drama,6.5,1,0
Mysto-Fox,"(6, 7]",1946,7,25,0,0,13,short,False,True,False,1,25,['US'],"Animation,Comedy,Short",6.5,1,0
Episode #1.12,"(8, 9]",2007,40,10,0,0,18,tvEpisode,False,True,False,7,10,['GB'],Music,8.5,0,0
Animaniacs: Ten Pin Alley,"(4, 5]",1998,28,15,3,0,15,videoGame,False,True,False,1,15,['US'],Sport,4.5,0,0
30 de operatori pîndesc eclipsa,"(8, 9]",1960,13,8,0,0,1,short,False,True,False,1,8,['RO'],"Documentary,Short",8.5,0,0
The Best by Private 13: My First Time!,"(6, 7]",1999,90,13,0,0,32,video,False,True,True,2,13,"['SE', 'US']",Adult,6.5,0,0
Loss of Faith,"(7, 8]",2013,43,430,2,0,260,tvEpisode,False,True,False,1,430,['US'],"Crime,Drama,Mystery",7.5,1,0
Huey's Father's Day,"(4, 5]",1959,6,27,1,0,14,short,False,True,False,1,27,['US'],"Animation,Comedy,Family",4.5,2,0
La piel de Zapa,"(6, 7]",1943,102,26,7,0,28,movie,False,True,False,3,26,['AR'],Drama,6.5,0,0
My Evil Twin,"(6, 7]",2005,96,18,0,0,27,video,False,True,True,1,18,['US'],"Adult,Drama",6.5,1,0
The Big Switch,"(6, 7]",1985,75,14,0,0,9,movie,False,True,True,1,14,['US'],Adult,6.5,0,0
Gwai pin wong: Joi yin hung bong,"(3, 4]",1999,84,65,5,1,23,movie,False,True,False,5,65,['HK'],Horror,3.5,4,0
Angel on the Line,"(6, 7]",1981,51,206,9,0,66,tvEpisode,False,True,False,1,206,['US'],"Action,Adventure,Crime",6.5,9,0
