originalTitle,rating,startYear,endYear,runtimeMinutes,awardWins,numVotes,worstRating,bestRating,totalImages,totalVideos,totalCredits,criticReviewsTotal,titleType,awardNominationsExcludeWins,canHaveEpisodes,isRatable,isAdult,numRegions,userReviewsTotal,ratingCount,countryOfOrigin,genres
Impasse des deux anges,"(6, 7]",1948,\N,85,0.0,215,1,10,5,0,41,2,movie,0,False,True,0,10,7,215,['FR'],"Crime,Drama"
The Bounce Back,"(5, 6]",2016,\N,104,,776,1,10,15,1,128,3,movie,0,False,True,0,9,13,776,['US'],"Comedy,Romance"
25 Jahre RTL - Die große Jubiläumsshow,"(2, 3]",2009,\N,120,0.0,19,1,10,0,0,14,0,tvSpecial,0,False,True,0,1,0,19,['DE'],Talk-Show
The Third Testament: The Antichrist and the Harlot,"(5, 6]",2009,\N,115,0.0,163,1,10,2,0,44,0,movie,0,False,True,0,1,4,163,['GB'],Action
Before the Mountain Was Moved,"(7, 8]",1970,\N,60,0.0,50,1,10,1,0,4,0,movie,2,False,True,0,2,1,50,['US'],"Documentary,Drama"
Mattupetti Machan,"(5, 6]",1998,\N,134,0.0,140,1,10,2,0,24,1,movie,0,False,True,0,1,0,141,['IN'],Comedy
Mine,"(7, 8]",2011,\N,24,1.0,16,1,10,5,1,69,0,short,0,False,True,0,1,0,16,['US'],"Action,Drama,Short"
A Future History Of: The Elephant 6 Recording Co.,"(7, 8]",2022,\N,93,2.0,137,1,10,10,3,91,5,movie,0,False,True,0,5,2,137,['US'],"Documentary,Music"
The Night of the Falcon,"(8, 9]",2005,\N,17,0.0,7,1,10,0,0,23,0,short,0,False,True,0,1,0,7,['US'],"Comedy,Short"
Out of This World,"(7, 8]",1974,\N,25,0.0,229,1,10,9,0,39,0,tvEpisode,0,False,True,0,1,2,229,['US'],"Comedy,Family"
Dead Man's Riddle,"(7, 8]",1981,\N,60,0.0,72,1,10,3,0,50,0,tvEpisode,0,False,True,0,1,0,72,['US'],"Crime,Drama,Mystery"
Morning Departure,"(7, 8]",1946,\N,90,0.0,58,1,10,2,0,20,0,tvMovie,0,False,True,0,1,1,58,['GB'],Drama
The Age of Consequences,"(6, 7]",2016,\N,\N,3.0,257,1,10,8,1,264,16,movie,8,False,True,0,6,9,256,"['DE', 'ES', 'JO', 'US']","Documentary,History,News"
Les Barbouzes,"(6, 7]",1964,\N,84,,2037,1,10,14,1,68,8,movie,0,False,True,0,21,7,2039,"['FR', 'IT']","Action,Comedy,Thriller"
Assignment Two: Part 2,"(7, 8]",1979,\N,27,0.0,103,1,10,1,0,27,1,tvEpisode,0,False,True,0,1,2,103,['GB'],"Mystery,Sci-Fi,Thriller"
Rezoned,"(7, 8]",2005,2008,\N,,8,1,10,0,0,24,0,tvSeries,0,True,True,0,2,0,8,['US'],\N
Day 40,"(5, 6]",2006,\N,\N,,8,1,10,0,0,19,0,tvEpisode,0,False,True,0,1,0,8,['GB'],"Documentary,Game-Show,Reality-TV"
O zvíratech a lidech,"(4, 5]",1994,\N,\N,0.0,41,1,10,0,0,133,0,tvSeries,0,True,True,0,3,0,41,['CZ'],Family
First Circle,"(7, 8]",2010,\N,\N,,36,1,10,1,0,24,0,movie,0,False,True,0,1,2,36,['US'],Documentary
The Spanish Prisoner,"(7, 8]",1997,\N,110,0.0,26271,1,10,135,1,338,77,movie,3,False,True,0,32,296,26275,['US'],"Drama,Mystery,Thriller"
Baby Einstein: On the Go,"(7, 8]",2005,\N,\N,0.0,43,1,10,2,4,21,1,video,0,False,True,0,2,0,43,['US'],Family
The Perfect Planet,"(8, 9]",2009,\N,\N,0.0,11,1,10,4,0,33,2,short,0,False,True,0,1,0,11,['US'],"Action,Adventure,Drama"
Episode #1.2,"(7, 8]",2004,\N,48,0.0,40,1,10,1,0,144,0,tvEpisode,0,False,True,0,7,0,40,['AR'],"Crime,Drama,Horror"
The Woman Hunter,"(4, 5]",1972,\N,74,0.0,296,1,10,2,0,27,3,tvMovie,0,False,True,0,5,23,296,['US'],"Horror,Mystery"
Novogodniy veter,"(5, 6]",1975,\N,16,0.0,18,1,10,1,0,11,0,short,0,False,True,0,5,0,18,['SUHH'],"Animation,Short"
Hiljaisuus,"(6, 7]",2011,\N,110,5.0,471,1,10,6,0,192,0,movie,4,False,True,0,6,0,471,['FI'],"Drama,War"
Earwig,"(5, 6]",2021,\N,114,1.0,1604,1,10,59,1,146,56,movie,3,False,True,0,27,21,1610,"['GB', 'FR', 'BE']","Drama,Horror"
Selimut Berdarah,"(4, 5]",2010,\N,90,0.0,12,1,10,1,0,12,0,movie,0,False,True,0,1,0,12,['ID'],Thriller
Taped,"(6, 7]",2012,\N,90,1.0,1682,1,10,9,0,62,9,movie,4,False,True,0,6,10,1682,['NL'],Thriller
Before You Eat,"(8, 9]",2022,\N,96,0.0,8,1,10,7,0,30,0,movie,0,False,True,0,1,1,8,['ID'],Documentary
Altin hirsi,"(5, 6]",1961,\N,\N,0.0,10,1,10,1,0,11,0,movie,0,False,True,0,2,0,10,['TR'],"Adventure,Drama"
In de ban van de bom,"(7, 8]",2021,\N,82,0.0,13,1,10,1,0,21,0,movie,0,False,True,0,2,0,13,['NL'],Documentary
"Shake, Rattle & Roll","(7, 8]",1997,\N,44,,76,1,10,9,0,123,0,tvEpisode,0,False,True,0,1,0,76,['US'],"Action,Crime,Drama"
Sayili Kabadayilar,"(4, 5]",1974,\N,77,,22,1,10,3,0,44,0,movie,0,False,True,0,1,0,22,['TR'],"Adventure,Drama,History"
Bandhak,"(6, 7]",2004,\N,\N,0.0,11,1,10,0,0,12,0,movie,0,False,True,0,1,0,11,['US'],Drama
Morning on the Lièvre,"(6, 7]",1961,\N,13,1.0,13,1,10,2,0,9,0,short,0,False,True,0,1,0,13,['CA'],Short
His House in Order,"(5, 6]",1928,\N,72,0.0,14,1,10,0,0,18,0,movie,0,False,True,0,3,0,14,['GB'],Drama
The Loneliest Boy in the World,"(8, 9]",2020,\N,17,0.0,6,1,10,3,1,28,0,short,0,False,True,0,1,0,6,['CA'],"Drama,Short"
Ching fung dik sau,"(6, 7]",1985,\N,95,0.0,358,1,10,3,0,52,7,movie,0,False,True,0,4,4,359,['HK'],"Action,Comedy,Romance"
Mr. Pecksniff Fetches the Doctor,"(4, 5]",1904,\N,3,0.0,73,1,10,0,0,1,1,short,0,False,True,0,1,1,73,['GB'],"Comedy,Short"
Dog Gone Denver!,"(5, 6]",1989,\N,\N,0.0,10,1,10,0,0,109,0,tvEpisode,0,False,True,0,1,0,10,['US'],"Adventure,Animation,Comedy"
The Way,"(8, 9]",1988,\N,36,0.0,21,1,10,7,0,9,2,short,0,False,True,0,2,1,21,['SUHH'],Short
War of the Limelight,"(8, 9]",2016,\N,103,0.0,19,1,10,3,0,87,0,movie,0,False,True,0,1,0,19,['US'],"Drama,Romance,Thriller"
Path of the Paddle: Quiet Water,"(8, 9]",1996,\N,\N,,11,1,10,1,0,10,0,movie,0,False,True,0,1,1,11,['CA'],\N
Dogsulijeonseon,"(5, 6]",1976,\N,125,0.0,10,1,10,1,0,7,1,movie,0,False,True,0,9,1,10,['KR'],\N
Desperate Measures,"(7, 8]",1993,\N,25,0.0,41,1,10,2,0,26,0,tvEpisode,0,False,True,0,1,1,41,['GB'],"Crime,Drama"
Q'eros: The Shape of Survival,"(7, 8]",1979,\N,53,0.0,6,1,10,9,0,2,0,movie,0,False,True,0,1,0,6,['US'],Documentary
L'Âge d'Or,"(7, 8]",2020,\N,106,0.0,87,1,10,13,0,14,13,movie,0,False,True,0,4,13,87,['FR'],"Comedy,Romance"
Fatum,"(4, 5]",2002,\N,20,0.0,20,1,10,0,0,27,0,short,0,False,True,0,1,0,20,['ES'],Short
Die unendliche Geschichte III: Rettung aus Phantasien,"(3, 4]",1994,\N,95,0.0,12602,1,10,162,1,531,15,movie,1,False,True,0,27,114,12604,"['DE', 'US']","Adventure,Comedy,Family"
Calories,"(6, 7]",2015,\N,60,0.0,27,1,10,0,0,13,0,tvEpisode,0,False,True,0,1,0,27,['GB'],Documentary
Women Seeking Women 50,"(6, 7]",2009,\N,151,0.0,10,1,10,0,0,10,2,video,0,False,True,1,1,1,10,['US'],"Adult,Romance"
Julia,"(6, 7]",2020,\N,4,0.0,10,1,10,1,0,15,0,short,0,False,True,0,1,0,10,['ES'],"Drama,Short"
Kilroy: Part 4,"(8, 9]",1965,\N,60,0.0,18,1,10,1,0,37,0,tvEpisode,0,False,True,0,1,0,18,['US'],"Adventure,Drama,Family"
"Two Guys, a Girl and How They Met","(7, 8]",1998,\N,22,0.0,403,1,10,0,0,71,0,tvEpisode,0,False,True,0,1,0,404,['US'],"Comedy,Romance"
Der var engang en gade,"(6, 7]",1957,\N,97,0.0,35,1,10,13,0,27,1,movie,0,False,True,0,1,0,35,['DK'],"Comedy,Drama,Family"
Tor Naam,"(6, 7]",2012,\N,157,0.0,143,1,10,2,1,25,0,movie,0,False,True,0,1,0,144,['IN'],"Drama,Romance"
Alisa,"(4, 5]",2020,2020,67,0.0,10,1,10,2,0,23,0,tvSeries,0,True,True,0,1,0,10,['RU'],Comedy
Only Love,"(7, 8]",2008,\N,\N,2.0,7,1,10,2,1,17,5,short,0,False,True,0,1,0,7,['US'],"Animation,Short"
Oru Thira Pinneyum Thira,"(6, 7]",1982,\N,\N,,16,1,10,2,0,19,0,movie,0,False,True,0,1,0,16,['IN'],\N
End Game,"(7, 8]",2018,\N,40,0.0,2133,1,10,7,0,34,18,short,2,False,True,0,11,11,2134,['US'],"Documentary,Short"
The Call of the Wild,"(5, 6]",1972,\N,100,0.0,2015,1,10,17,0,69,8,movie,0,False,True,0,24,28,2016,"['GB', 'FR', 'NO', 'XWG', 'IT', 'ES']","Adventure,Family,Western"
Orokamono: Kizu darake no tenshi,"(6, 7]",1998,\N,91,4.0,16,1,10,2,0,22,0,movie,0,False,True,0,1,0,16,['JP'],\N
The Man from Nowhere,"(7, 8]",1966,\N,60,0.0,114,1,10,2,0,53,2,tvEpisode,0,False,True,0,1,5,114,['US'],Western
Episode #1.6,"(7, 8]",2024,\N,\N,0.0,10,1,10,15,0,17,0,tvEpisode,0,False,True,0,7,0,10,['TH'],"Drama,Horror,Mystery"
Auditions 3,"(6, 7]",2011,\N,60,0.0,13,1,10,0,0,167,0,tvEpisode,0,False,True,0,1,0,13,['GB'],"Documentary,Game-Show,Music"
Uciekinier,"(7, 8]",2007,\N,56,1.0,82,1,10,1,0,14,0,movie,0,False,True,0,2,0,84,['PL'],Documentary
My Damn Stalker,"(7, 8]",2007,\N,22,0.0,1320,1,10,1,0,78,0,tvEpisode,0,False,True,0,1,1,1322,['US'],"Comedy,Romance"
Things Girls Do...,"(7, 8]",2001,\N,10,0.0,9,1,10,1,0,7,0,short,0,False,True,0,1,0,9,['US'],"Documentary,Short"
Chip 'n Dale's Nutty Tales,"(6, 7]",2017,\N,\N,0.0,63,1,10,10,0,35,0,tvSeries,0,True,True,0,8,1,63,['US'],Animation
The Skeleton,"(7, 8]",1979,\N,\N,0.0,44,1,10,1,0,21,0,tvEpisode,0,False,True,0,1,1,44,['US'],Comedy
Last Stand at Saber River,"(6, 7]",1997,\N,96,2.0,2229,1,10,9,1,109,9,tvMovie,0,False,True,0,16,17,2231,['US'],"Action,Drama,Western"
Dopeys on a Rope,"(7, 8]",2013,\N,2,0.0,30,1,10,1,0,73,1,tvEpisode,0,False,True,0,1,0,30,['FI'],"Action,Adventure,Animation"
Pittsburger Meets Wahlburger,"(8, 9]",2018,\N,42,0.0,9,1,10,0,0,21,0,tvEpisode,0,False,True,0,1,0,9,['US'],Reality-TV
The Wishing Tree,"(6, 7]",2012,\N,\N,0.0,788,1,10,28,0,77,3,tvMovie,0,False,True,0,4,7,788,['US'],"Family,Romance"
My News Shall Be the Fruit to That Great Feast,"(8, 9]",2018,\N,43,0.0,129,1,10,1,0,179,1,tvEpisode,0,False,True,0,1,0,129,['US'],Drama
Dangerously They Live,"(6, 7]",1941,\N,77,,546,1,10,4,0,61,7,movie,0,False,True,0,9,15,546,['US'],"Drama,War"
Christmas in Washington,"(7, 8]",2011,\N,60,,19,1,10,0,0,25,0,tvSpecial,1,False,True,0,1,0,19,['US'],Music
The Strongest,"(4, 5]",1920,\N,60,,16,1,10,8,0,16,0,movie,0,False,True,0,2,0,16,['US'],Drama
The Challenge of Manufacturing,"(5, 6]",1996,\N,7,0.0,26,1,10,0,0,1,0,short,0,False,True,0,1,0,26,['US'],Short
Betye Saar: Taking Care of Business,"(6, 7]",2020,\N,8,0.0,66,1,10,1,0,8,1,short,2,False,True,0,1,2,66,['US'],"Documentary,Short"
Fowl Play,"(7, 8]",1984,\N,47,0.0,94,1,10,1,0,88,0,tvEpisode,0,False,True,0,1,2,94,['US'],"Crime,Drama,Mystery"
Rule 91,"(8, 9]",2021,\N,\N,0.0,572,1,10,8,0,129,0,tvEpisode,0,False,True,0,1,25,572,['US'],"Action,Crime,Drama"
94. Bölüm,"(7, 8]",2005,\N,\N,0.0,169,1,10,1,0,54,0,tvEpisode,0,False,True,0,1,0,169,['TR'],"Action,Crime,Drama"
Redneck Roadtrip,"(8, 9]",2012,\N,\N,0.0,12,1,10,0,0,37,0,tvMovie,0,False,True,0,1,2,12,['US'],Documentary
Ma tante Aline,"(5, 6]",2007,\N,100,0.0,110,1,10,4,0,90,1,movie,3,False,True,0,8,2,110,['CA'],Comedy
Nezumi kozô Jirôkichi,"(5, 6]",1965,\N,76,0.0,7,1,10,3,0,42,1,movie,0,False,True,0,4,0,7,['JP'],"Action,Drama"
Russell Madness,"(4, 5]",2015,\N,92,0.0,739,1,10,11,5,439,5,movie,0,False,True,0,11,7,739,['US'],"Family,Sport"
Dzori Miro,"(4, 5]",1981,\N,\N,,55,1,10,1,0,13,0,movie,0,False,True,0,1,0,55,['SUHH'],Drama
L.I.E. (Loyalty Isn't Everything),"(4, 5]",2020,\N,55,0.0,45,1,10,14,0,14,0,movie,0,False,True,0,3,0,45,['US'],Drama
Pride of the Pueblo,"(6, 7]",1990,\N,23,0.0,30,1,10,1,0,60,0,tvEpisode,0,False,True,0,1,0,30,"['US', 'ES']","Adventure,Drama,Family"
Capital R Rake,"(7, 8]",2022,\N,71,0.0,3219,1,10,26,1,538,0,tvEpisode,0,False,True,0,1,17,3221,['US'],"Drama,Romance"
A Snake in the Grass,"(8, 9]",2015,\N,43,0.0,197,1,10,2,1,289,1,tvEpisode,0,False,True,0,1,0,197,['US'],"Adventure,Game-Show,Reality-TV"
The Cure,"(6, 7]",1911,\N,\N,0.0,14,1,10,0,0,1,0,short,0,False,True,0,1,0,14,['US'],Short
El desencanto,"(7, 8]",1976,\N,97,2.0,726,1,10,1,0,22,4,movie,0,False,True,0,4,3,726,['ES'],"Biography,Documentary"
Sinivalkoinen valhe,"(7, 8]",2012,\N,119,0.0,506,1,10,22,0,139,0,movie,0,False,True,0,5,0,506,['FI'],"Documentary,Sport"
Let's Go Crazy: The Grammy Salute to Prince,"(8, 9]",2020,\N,88,0.0,107,1,10,1,0,67,0,tvSpecial,2,False,True,0,1,0,107,['US'],Music
Smooth Operator,"(8, 9]",1998,\N,43,0.0,15,1,10,1,0,90,0,tvEpisode,0,False,True,0,1,0,15,['AU'],Drama
Kendistan 2,"(5, 6]",2013,\N,\N,0.0,12,1,10,0,0,10,0,movie,0,False,True,0,1,0,12,['AZ'],"Comedy,Horror"
Ghostly Gala,"(7, 8]",2014,\N,24,0.0,53,1,10,6,0,56,0,tvEpisode,0,False,True,0,1,0,54,['US'],"Adventure,Animation,Comedy"
Nyár a hegyen,"(6, 7]",1967,\N,100,1.0,56,1,10,1,0,34,0,movie,0,False,True,0,7,0,56,['HU'],Drama
Trawlermen,"(8, 9]",2006,2010,29,1.0,86,1,10,1,0,52,0,tvSeries,0,True,True,0,1,4,86,['GB'],Documentary
Jagdrevier,"(7, 8]",1973,\N,\N,0.0,122,1,10,4,0,36,0,tvEpisode,0,False,True,0,1,0,122,['XWG'],"Crime,Drama,Mystery"
I vendicatori dell'Ave Maria,"(4, 5]",1970,\N,90,,99,1,10,9,0,45,1,movie,0,False,True,0,16,2,99,['IT'],"Action,Comedy,Romance"
In the Bag,"(7, 8]",2010,\N,7,0.0,9,1,10,1,0,9,0,tvEpisode,0,False,True,0,1,0,9,['FR'],"Animation,Comedy,Family"
Mining Town of Rituals,"(8, 9]",2020,\N,42,0.0,11,1,10,7,0,43,0,tvEpisode,0,False,True,0,1,0,11,['US'],"Documentary,History,Reality-TV"
Ipaglaban mo: The Movie,"(5, 6]",1995,\N,\N,2.0,26,1,10,1,0,40,0,movie,17,False,True,0,6,0,26,['PH'],"Crime,Drama"
Dolça,"(5, 6]",2014,\N,31,0.0,10,1,10,1,0,22,0,short,1,False,True,0,1,0,10,['FR'],"Drama,Short"
The Day the Dead Weren't Dead,"(7, 8]",2007,\N,3,,72,1,10,0,0,23,0,short,0,False,True,0,1,0,72,['US'],"Action,Horror,Short"
Cher: Live in Concert from Las Vegas,"(8, 9]",1999,\N,75,3.0,379,1,10,17,0,74,1,tvSpecial,6,False,True,0,1,1,379,['US'],"Documentary,Music"
Elephant,"(8, 9]",2022,\N,58,0.0,109,1,10,1,1,41,0,tvEpisode,0,False,True,0,1,1,109,['GB'],Documentary
Total Force,"(2, 3]",1996,\N,93,,166,1,10,9,0,91,4,movie,0,False,True,0,4,8,166,['US'],"Action,Sci-Fi,Thriller"
Forty Years from Yesterday,"(6, 7]",2013,\N,77,0.0,43,1,10,1,0,29,2,movie,3,False,True,0,2,1,43,['US'],Drama
Revenge of the Mysterons from Mars,"(6, 7]",1988,\N,100,,319,1,10,1,0,23,1,tvEpisode,0,False,True,0,1,0,319,['US'],"Comedy,Sci-Fi"
'Til Death,"(6, 7]",2006,2010,21,0.0,6739,1,10,135,9,581,3,tvSeries,1,True,True,0,23,47,6739,['US'],"Comedy,Romance"
Eaux d'artifice,"(6, 7]",1953,\N,\N,1.0,1815,1,10,15,0,7,22,short,0,False,True,0,3,12,1816,['US'],Short
The Mouse and the Lion,"(5, 6]",1953,\N,6,0.0,32,1,10,0,0,17,0,short,0,False,True,0,3,0,32,['US'],"Animation,Comedy,Family"
Raging Bull: After the Fight,"(7, 8]",2005,\N,10,0.0,26,1,10,1,0,8,0,video,0,False,True,0,2,1,26,['US'],"Documentary,Short"
Wu Ze Tian,"(6, 7]",1939,\N,95,0.0,31,1,10,5,0,10,0,movie,0,False,True,0,4,0,31,['CN'],Biography
Super Motherload,"(5, 6]",2013,\N,\N,0.0,9,1,10,0,0,4,6,videoGame,0,False,True,0,1,0,9,['CA'],Action
As Long as We're Together: Part I,"(7, 8]",1978,\N,\N,0.0,342,1,10,4,0,64,0,tvEpisode,0,False,True,0,1,4,343,['US'],"Drama,Family,Romance"
Mambo Italiano,"(6, 7]",2003,\N,99,1.0,7003,1,10,20,1,124,20,movie,14,False,True,0,16,68,7003,['CA'],"Comedy,Drama,Romance"
Making of 'The Virgin Suicides',"(6, 7]",1998,\N,23,0.0,35,1,10,1,0,10,0,short,0,False,True,0,1,0,35,['US'],"Documentary,Short"
Pick Six,"(7, 8]",1986,\N,\N,0.0,31,1,10,2,0,53,0,tvEpisode,0,False,True,0,1,0,31,['US'],Comedy
La Basura en su Lugar,"(8, 9]",1976,\N,22,,24,1,10,0,0,8,0,tvEpisode,0,False,True,0,1,0,24,['MX'],"Comedy,Family"
Klassentreffen,"(6, 7]",1989,\N,58,,23,1,10,1,0,37,0,tvEpisode,0,False,True,0,1,1,23,['XWG'],"Crime,Drama,Thriller"
In the Reign of Twilight,"(7, 8]",1995,\N,90,0.0,11,1,10,0,0,41,0,movie,0,False,True,0,1,0,11,['CA'],Documentary
AEW Dark #35,"(5, 6]",2020,\N,84,0.0,16,1,10,1,0,33,0,tvEpisode,0,False,True,0,1,0,16,['US'],"Action,Sport"
Sex and the City: A Conversation with Sarah Jessica Parker and Michael Patrick King,"(5, 6]",2008,\N,\N,0.0,13,1,10,0,0,8,0,video,0,False,True,0,2,0,13,['US'],"Documentary,Short"
Episode #1.5628,"(3, 4]",2009,\N,\N,0.0,11,1,10,0,0,110,0,tvEpisode,0,False,True,0,7,0,11,['US'],"Drama,Romance"
Crisis,"(7, 8]",1970,\N,60,0.0,13,1,10,0,0,26,0,tvEpisode,0,False,True,0,1,0,13,['US'],Drama
Il giudice istruttore,"(6, 7]",1990,\N,\N,,9,1,10,3,0,137,0,tvSeries,0,True,True,0,4,0,9,"['IT', 'FR']",Crime
Episode #17.6,"(7, 8]",1987,\N,\N,0.0,11,1,10,0,0,6,0,tvEpisode,0,False,True,0,7,0,11,['GB'],Documentary
MILF Squirters 2,"(7, 8]",2006,\N,\N,0.0,7,1,10,0,0,10,1,video,0,False,True,1,1,0,7,['US'],Adult
Mirage,"(5, 6]",1990,\N,\N,,462,1,10,5,0,35,6,movie,0,False,True,0,9,21,462,['US'],"Action,Horror,Thriller"
Jogo da Glória,"(5, 6]",2002,\N,\N,0.0,19,1,10,1,0,43,0,tvMovie,0,False,True,0,2,1,19,['PT'],"Crime,Drama"
Der Schneekönig,"(6, 7]",2012,\N,72,,28,1,10,0,0,6,0,movie,0,False,True,0,2,0,28,['DE'],"Crime,Documentary"
Insomnia,"(7, 8]",1973,\N,\N,0.0,96,1,10,17,0,50,0,tvEpisode,0,False,True,0,1,1,96,['US'],"Action,Adventure,Comedy"
Space Jam,"(6, 7]",1996,\N,88,5.0,217298,1,10,201,6,1326,87,movie,8,False,True,0,44,306,217350,['US'],"Adventure,Animation,Comedy"
Bumpkinism,"(8, 9]",2010,\N,11,0.0,77,1,10,2,0,13,0,short,0,False,True,0,1,0,77,['US'],"Comedy,Short"
Defiant,"(4, 5]",2019,\N,\N,0.0,111,1,10,2,1,19,0,movie,0,False,True,0,3,10,111,['US'],"Action,Drama,Sci-Fi"
Yildiz Masali,"(3, 4]",2011,2012,\N,0.0,40,1,10,1,0,24,0,tvSeries,0,True,True,0,1,0,40,['TR'],Drama
Hananoi-kun to Koi no Yamai,"(6, 7]",2024,\N,\N,0.0,484,1,10,7,1,76,3,tvSeries,0,True,True,0,14,5,489,['JP'],"Animation,Drama,Romance"
An Eye for an Eye,"(7, 8]",1969,\N,51,0.0,38,1,10,1,0,47,0,tvEpisode,0,False,True,0,1,1,38,['US'],"Action,Crime,Drama"
The Green Lantern,"(5, 6]",2010,\N,\N,0.0,209,1,10,0,0,42,0,short,0,False,True,0,1,2,209,['CA'],Short
Traquée,"(5, 6]",2002,\N,90,0.0,13,1,10,0,0,36,0,tvEpisode,0,False,True,0,1,0,13,['FR'],"Action,Crime,Drama"
Rapsodia en Bogotá,"(7, 8]",1963,\N,\N,1.0,41,1,10,2,0,2,0,short,0,False,True,0,1,0,41,['CO'],Short
Incident Below the Brazos,"(7, 8]",1959,\N,51,0.0,142,1,10,1,0,41,1,tvEpisode,0,False,True,0,1,2,142,['US'],Western
The Fourth King,"(7, 8]",1977,\N,23,0.0,14,1,10,0,0,25,0,tvMovie,0,False,True,0,1,2,14,['US'],"Animation,Family,Fantasy"
Disappearing Trick,"(6, 7]",1958,\N,30,0.0,563,1,10,14,0,25,1,tvEpisode,0,False,True,0,1,6,563,['US'],"Drama,Mystery"
Loft,"(5, 6]",2008,\N,16,0.0,7,1,10,1,0,17,0,short,0,False,True,0,2,0,7,['ES'],"Drama,Musical,Romance"
Episode #6.3,"(5, 6]",1999,\N,\N,,11,1,10,0,0,49,0,tvEpisode,0,False,True,0,7,0,11,['GB'],"Comedy,Game-Show,Music"
The Making of 'Nocturnal Animals',"(6, 7]",2017,\N,12,0.0,25,1,10,13,0,7,0,video,0,False,True,0,1,1,25,['US'],"Documentary,Short"
Los nuevos españoles,"(6, 7]",1974,\N,92,6.0,94,1,10,1,0,60,0,movie,0,False,True,0,4,0,94,['ES'],Comedy
The Visitant,"(4, 5]",2014,\N,90,0.0,518,1,10,5,1,32,6,movie,0,False,True,0,3,8,518,['US'],Thriller
Choose Not to Fall,"(6, 7]",2009,\N,\N,0.0,8,1,10,0,0,5,0,short,0,False,True,0,1,1,8,['GB'],"Biography,Documentary,Short"
Unnatural Causes,"(6, 7]",1986,1986,52,0.0,17,1,10,2,0,135,0,tvSeries,0,True,True,0,1,0,17,['GB'],"Drama,Thriller"
Tiny Evil,"(7, 8]",2018,2019,\N,0.0,21,1,10,0,0,47,0,tvMiniSeries,0,True,True,1,1,1,21,['JP'],"Adult,Animation,Fantasy"
Rogue Trip: Vacation 2012,"(8, 9]",1998,\N,\N,0.0,33,1,10,2,0,10,0,videoGame,0,False,True,0,1,0,33,['US'],Action
"You Don't Look 40, Charlie Brown!","(6, 7]",1990,\N,\N,0.0,61,1,10,1,0,51,0,tvSpecial,1,False,True,0,1,0,61,['US'],"Documentary,Family,Music"
Apfelland monogatari,"(5, 6]",1992,\N,90,0.0,25,1,10,3,0,139,0,movie,0,False,True,0,1,0,25,['JP'],Animation
"Yue liang, xing xing, tai yang","(6, 7]",1988,\N,97,1.0,122,1,10,2,0,69,1,movie,0,False,True,0,5,1,122,['HK'],Drama
Hamilton,"(6, 7]",2001,2001,190,0.0,828,1,10,3,0,167,0,tvMiniSeries,0,True,True,0,3,4,828,"['SE', 'NO']","Action,Thriller"
Pericolo negli abissi,"(5, 6]",1977,\N,97,0.0,21,1,10,1,0,3,1,movie,0,False,True,0,3,0,21,['IT'],"Documentary,Horror"
Routine,"(8, 9]",2004,\N,24,0.0,40,1,10,1,0,99,0,tvEpisode,0,False,True,0,1,0,40,"['FR', 'BE']","Action,Adventure,Animation"
Barken Margrethe,"(5, 6]",1934,\N,111,,52,1,10,58,0,29,1,movie,0,False,True,0,1,0,52,['DK'],"Comedy,Drama,Music"
Song of the Sarong,"(5, 6]",1945,\N,65,0.0,73,1,10,2,0,40,0,movie,0,False,True,0,5,2,73,['US'],"Action,Adventure,Comedy"
The One That Got Away,"(4, 5]",2008,\N,\N,0.0,159,1,10,1,0,104,1,tvMovie,0,False,True,0,5,5,159,['CA'],"Drama,Romance"
Fire Cheese,"(5, 6]",1941,\N,7,0.0,127,1,10,5,0,13,0,short,0,False,True,0,1,4,127,['US'],"Animation,Comedy,Short"
Overdrawn at the Memory Bank,"(8, 9]",1997,\N,91,0.0,834,1,10,3,0,35,3,tvEpisode,0,False,True,0,1,1,834,['US'],"Comedy,Sci-Fi"
À la conquête de l'air,"(6, 7]",1901,\N,1,0.0,177,1,10,1,0,3,3,short,0,False,True,0,5,3,177,['FR'],"Fantasy,Short"
Episode dated 21 July 2005,"(2, 3]",2005,\N,\N,0.0,10,1,10,0,0,3,0,tvEpisode,0,False,True,0,7,0,10,['US'],"News,Talk-Show"
Love Game,"(7, 8]",1983,\N,60,,94,1,10,5,0,64,0,tvEpisode,0,False,True,0,1,1,94,['US'],"Action,Adventure,Crime"
Schön war die Zeit,"(6, 7]",1988,\N,109,0.0,16,1,10,1,0,85,0,movie,0,False,True,0,1,0,16,['XWG'],Comedy
Naughty Dog: 30 Years,"(7, 8]",2014,\N,50,,9,1,10,1,0,13,0,video,0,False,True,0,1,0,9,['US'],Documentary
Bone Mother,"(7, 8]",2018,\N,8,2.0,48,1,10,2,0,70,3,short,1,False,True,0,2,2,48,['CA'],"Fantasy,Short"
Evil-Eye Parker,"(6, 7]",1964,\N,25,0.0,44,1,10,1,0,31,1,tvEpisode,0,False,True,0,1,1,44,['US'],"Comedy,War"
Dead Donkeys Fear No Hyenas,"(7, 8]",2017,\N,80,0.0,101,1,10,1,0,98,6,movie,2,False,True,0,6,1,101,"['SE', 'DE', 'FI', 'NL']",Documentary
Riaru: Kanzen naru kubinagaryû no hi,"(5, 6]",2013,\N,\N,0.0,1132,1,10,2,0,96,36,movie,2,False,True,0,10,3,1132,['JP'],"Drama,Sci-Fi"
